ID,MONTH,PAY,BILL_AMT,PAY_AMT
29445,MAY,0.0,35545.0,1950.0
29445,APRIL,0.0,36620.0,5100.0
29445,MARCH,0.0,40767.0,1700.0
29445,FEBRUARY,2.0,41495.0,1700.0
29445,JANUARY,2.0,42377.0,700.0
15181,JUNE,1.0,52354.0,2211.0
15181,MAY,2.0,52651.0,0.0
15181,APRIL,2.0,51056.0,2174.0
15181,MARCH,0.0,49515.0,2000.0
15181,FEBRUARY,0.0,42189.0,6473.0
15181,JANUARY,0.0,19938.0,0.0
7065,JUNE,0.0,3740.0,1100.0
7065,MAY,0.0,4616.0,1300.0
7065,APRIL,0.0,5837.0,1200.0
7065,MARCH,0.0,6778.0,247.0
7065,FEBRUARY,0.0,6912.0,256.0
7065,JANUARY,0.0,7057.0,258.0
25693,JUNE,-1.0,260.0,1000.0
25693,MAY,-1.0,834.0,0.0
25693,APRIL,-1.0,-150.0,667.0
25693,MARCH,-1.0,517.0,0.0
25693,FEBRUARY,2.0,53.0,700.0
25693,JANUARY,-1.0,603.0,10200.0
14392,JUNE,0.0,31168.0,2000.0
14392,MAY,0.0,32649.0,2000.0
14392,APRIL,0.0,34117.0,2000.0
14392,MARCH,0.0,35243.0,2000.0
14392,FEBRUARY,0.0,36350.0,1500.0
14392,JANUARY,0.0,37113.0,2000.0
14037,JUNE,-1.0,39587.0,18011.0
14037,MAY,-1.0,17900.0,5307.0
14037,APRIL,-1.0,5307.0,23102.0
14037,MARCH,-1.0,23102.0,64617.0
14037,FEBRUARY,-1.0,64617.0,10542.0
14037,JANUARY,-1.0,10542.0,9702.0
20231,JUNE,0.0,2087.0,1000.0
20231,MAY,0.0,2632.0,1186.0
20231,APRIL,0.0,3355.0,500.0
20231,MARCH,0.0,3253.0,1000.0
20231,FEBRUARY,0.0,3640.0,500.0
20231,JANUARY,0.0,3512.0,1000.0
19795,JUNE,0.0,40576.0,1977.0
19795,MAY,0.0,41876.0,1800.0
19795,APRIL,0.0,42699.0,2032.0
19795,MARCH,0.0,44020.0,1600.0
19795,FEBRUARY,0.0,44588.0,1652.0
19795,JANUARY,0.0,45521.0,1734.0
29847,JUNE,0.0,11989.0,7000.0
29847,MAY,0.0,18746.0,1326.0
29847,APRIL,0.0,19670.0,1095.0
29847,MARCH,0.0,14039.0,377.0
29847,FEBRUARY,0.0,14218.0,288.0
29847,JANUARY,0.0,9427.0,342.0
25931,JUNE,0.0,33307.0,6000.0
25931,MAY,0.0,38730.0,13000.0
25931,APRIL,0.0,50694.0,0.0
25931,MARCH,2.0,49483.0,1000.0
25931,FEBRUARY,0.0,17299.0,1000.0
25931,JANUARY,0.0,17959.0,2000.0
1450,JUNE,0.0,40633.0,1950.0
1450,MAY,0.0,40633.0,4300.0
1450,APRIL,0.0,40311.0,2000.0
1450,MARCH,0.0,39380.0,2938.0
1450,FEBRUARY,0.0,41389.0,0.0
1450,JANUARY,2.0,40628.0,3700.0
10610,JUNE,0.0,76166.0,10000.0
10610,MAY,0.0,83909.0,115000.0
10610,APRIL,0.0,169911.0,5000.0
10610,MARCH,0.0,130718.0,6000.0
10610,FEBRUARY,0.0,131684.0,10000.0
10610,JANUARY,0.0,126223.0,10000.0
25051,JUNE,-1.0,4119.0,0.0
25051,MAY,-1.0,-1031.0,11500.0
25051,APRIL,-1.0,5100.0,5200.0
25051,MARCH,-1.0,5150.0,5150.0
25051,FEBRUARY,-1.0,5150.0,5138.0
25051,JANUARY,-1.0,5138.0,81438.0
22140,JUNE,0.0,42238.0,2500.0
22140,MAY,0.0,38741.0,2000.0
22140,APRIL,0.0,36696.0,1128.0
22140,MARCH,0.0,35813.0,2500.0
22140,FEBRUARY,0.0,37893.0,0.0
22140,JANUARY,2.0,34661.0,2000.0
13186,JUNE,2.0,33382.0,3000.0
13186,MAY,0.0,35526.0,3000.0
13186,APRIL,0.0,37513.0,3000.0
13186,MARCH,0.0,38637.0,10000.0
13186,FEBRUARY,0.0,44088.0,3000.0
13186,JANUARY,0.0,35705.0,2000.0
5959,JUNE,-1.0,17617.0,1489.0
5959,MAY,0.0,17540.0,2302.0
5959,APRIL,0.0,25816.0,2400.0
5959,MARCH,0.0,12957.0,0.0
5959,FEBRUARY,2.0,9602.0,2000.0
5959,JANUARY,0.0,9357.0,3000.0
11732,JUNE,0.0,27381.0,1633.0
11732,MAY,0.0,27803.0,1000.0
11732,APRIL,0.0,28170.0,1190.0
11732,MARCH,0.0,9515.0,0.0
11732,FEBRUARY,0.0,780.0,0.0
11732,JANUARY,0.0,0.0,0.0
25548,JUNE,-2.0,5044.0,1248.0
25548,MAY,-1.0,1248.0,201925.0
25548,APRIL,-1.0,199466.0,6195.0
25548,MARCH,0.0,200701.0,30000.0
25548,FEBRUARY,0.0,210885.0,8000.0
25548,JANUARY,0.0,213137.0,8000.0
12053,JUNE,0.0,189003.0,6050.0
12053,MAY,0.0,154847.0,5033.0
12053,APRIL,0.0,122037.0,5055.0
12053,MARCH,0.0,119366.0,3021.0
12053,FEBRUARY,0.0,86285.0,2363.0
12053,JANUARY,0.0,83589.0,3000.0
24393,JUNE,2.0,29767.0,1615.0
24393,MAY,0.0,30206.0,1670.0
24393,APRIL,0.0,27905.0,605.0
24393,MARCH,0.0,17174.0,626.0
24393,FEBRUARY,0.0,17533.0,654.0
24393,JANUARY,0.0,17240.0,567.0
8441,JUNE,0.0,196272.0,17500.0
8441,MAY,0.0,209034.0,0.0
8441,APRIL,2.0,203592.0,7000.0
8441,MARCH,0.0,194238.0,7350.0
8441,FEBRUARY,0.0,192451.0,7300.0
8441,JANUARY,0.0,196355.0,11500.0
22933,JUNE,0.0,146696.0,6930.0
22933,MAY,0.0,149707.0,6000.0
22933,APRIL,0.0,151780.0,6000.0
22933,MARCH,0.0,152373.0,6000.0
22933,FEBRUARY,0.0,145763.0,5500.0
22933,JANUARY,0.0,148276.0,6000.0
18579,JUNE,0.0,28658.0,1656.0
18579,MAY,0.0,28281.0,3000.0
18579,APRIL,0.0,29826.0,1000.0
18579,MARCH,0.0,28572.0,500.0
18579,FEBRUARY,0.0,9072.0,0.0
18579,JANUARY,0.0,0.0,0.0
29934,JUNE,0.0,43943.0,5019.0
29934,MAY,0.0,41738.0,1952.0
29934,APRIL,0.0,37766.0,2000.0
29934,MARCH,0.0,37117.0,814.0
29934,FEBRUARY,0.0,30555.0,475.0
29934,JANUARY,0.0,13420.0,697.0
22838,JUNE,0.0,231152.0,12000.0
22838,MAY,0.0,238985.0,10000.0
22838,APRIL,0.0,243779.0,7250.0
22838,MARCH,0.0,250399.0,5225.0
22838,FEBRUARY,-1.0,5194.0,0.0
22838,JANUARY,-1.0,-376.0,1436.0
5831,JUNE,-1.0,550.0,0.0
5831,MAY,-1.0,0.0,0.0
5831,APRIL,-2.0,0.0,0.0
5831,MARCH,-2.0,0.0,0.0
5831,FEBRUARY,-2.0,0.0,0.0
5831,JANUARY,-2.0,0.0,0.0
3888,JUNE,-1.0,4025.0,2820.0
3888,MAY,-1.0,2820.0,3094.0
3888,APRIL,-1.0,3094.0,0.0
3888,MARCH,-1.0,0.0,330.0
3888,FEBRUARY,-1.0,330.0,0.0
3888,JANUARY,0.0,330.0,1240.0
26598,JUNE,0.0,48998.0,6105.0
26598,MAY,0.0,33175.0,3394.0
26598,APRIL,0.0,16784.0,2100.0
26598,MARCH,0.0,9558.0,1580.0
26598,FEBRUARY,0.0,11022.0,1016.0
26598,JANUARY,0.0,11953.0,1078.0
13329,JUNE,-1.0,390.0,0.0
13329,MAY,-1.0,0.0,672.0
13329,APRIL,-1.0,672.0,0.0
13329,MARCH,-1.0,-108.0,2938.0
13329,FEBRUARY,-1.0,2830.0,0.0
13329,JANUARY,-1.0,0.0,0.0
19262,JUNE,0.0,38034.0,1632.0
19262,MAY,0.0,39044.0,1639.0
19262,APRIL,0.0,38458.0,1403.0
19262,MARCH,0.0,39222.0,1452.0
19262,FEBRUARY,0.0,40043.0,1475.0
19262,JANUARY,0.0,40854.0,1117.0
11551,JUNE,-1.0,16558.0,11075.0
11551,MAY,-1.0,10998.0,4405.0
11551,APRIL,-1.0,4405.0,9274.0
11551,MARCH,-1.0,9274.0,4000.0
11551,FEBRUARY,0.0,10642.0,5000.0
11551,JANUARY,0.0,11986.0,53918.0
9958,JUNE,2.0,15563.0,2000.0
9958,MAY,2.0,16995.0,0.0
9958,APRIL,2.0,16433.0,1289.0
9958,MARCH,0.0,17443.0,2100.0
9958,FEBRUARY,0.0,19254.0,0.0
9958,JANUARY,2.0,18804.0,2000.0
17326,JUNE,0.0,27838.0,1703.0
17326,MAY,0.0,28791.0,1200.0
17326,APRIL,0.0,27788.0,2196.0
17326,MARCH,0.0,29784.0,2500.0
17326,FEBRUARY,0.0,0.0,0.0
17326,JANUARY,-2.0,0.0,0.0
29842,JUNE,0.0,193392.0,5039.0
29842,MAY,0.0,159546.0,8000.0
29842,APRIL,0.0,158486.0,3500.0
29842,MARCH,0.0,160375.0,3269.0
29842,FEBRUARY,0.0,163444.0,0.0
29842,JANUARY,0.0,0.0,0.0
24068,JUNE,0.0,136736.0,4486.0
24068,MAY,0.0,125651.0,4235.0
24068,APRIL,0.0,116684.0,3161.0
24068,MARCH,0.0,101581.0,2647.0
24068,FEBRUARY,0.0,77741.0,2669.0
24068,JANUARY,0.0,77264.0,2669.0
19071,JUNE,1.0,46657.0,3000.0
19071,MAY,2.0,48615.0,2000.0
19071,APRIL,2.0,49519.0,0.0
19071,MARCH,2.0,48421.0,3000.0
19071,FEBRUARY,2.0,50644.0,2000.0
19071,JANUARY,2.0,51662.0,3000.0
21520,JUNE,0.0,18289.0,1317.0
21520,MAY,0.0,9217.0,1303.0
21520,APRIL,0.0,10203.0,334.0
21520,MARCH,0.0,9634.0,373.0
21520,FEBRUARY,0.0,9857.0,326.0
21520,JANUARY,0.0,9704.0,1359.0
5118,JUNE,0.0,19039.0,1286.0
5118,MAY,0.0,19684.0,1416.0
5118,APRIL,0.0,18825.0,1467.0
5118,MARCH,0.0,19876.0,631.0
5118,FEBRUARY,0.0,20040.0,730.0
5118,JANUARY,0.0,17755.0,0.0
29808,JUNE,0.0,1217.0,866.0
29808,MAY,-1.0,866.0,390.0
29808,APRIL,-1.0,390.0,0.0
29808,MARCH,-1.0,0.0,2601.0
29808,FEBRUARY,-1.0,2601.0,0.0
29808,JANUARY,0.0,179.0,1326.0
20762,JUNE,1.0,0.0,0.0
20762,MAY,-2.0,0.0,0.0
20762,APRIL,-2.0,0.0,0.0
20762,MARCH,-2.0,0.0,0.0
20762,FEBRUARY,-2.0,0.0,0.0
20762,JANUARY,-2.0,0.0,0.0
25785,JUNE,1.0,71195.0,0.0
25785,MAY,2.0,60553.0,1399.0
25785,APRIL,0.0,60158.0,0.0
25785,MARCH,0.0,16672.0,35039.0
25785,FEBRUARY,-1.0,35039.0,8320.0
25785,JANUARY,-1.0,8320.0,5169.0
1681,JUNE,-1.0,2630.0,0.0
1681,MAY,-1.0,0.0,0.0
1681,APRIL,-2.0,0.0,0.0
1681,MARCH,-2.0,0.0,0.0
1681,FEBRUARY,-2.0,0.0,0.0
1681,JANUARY,-2.0,0.0,0.0
21365,JUNE,0.0,27666.0,1473.0
21365,MAY,0.0,28677.0,3312.0
21365,APRIL,0.0,31516.0,0.0
21365,MARCH,2.0,30701.0,2578.0
21365,FEBRUARY,2.0,32392.0,1294.0
21365,JANUARY,2.0,32645.0,0.0
29908,JUNE,2.0,31805.0,2000.0
29908,MAY,2.0,32988.0,2800.0
29908,APRIL,2.0,34935.0,0.0
29908,MARCH,3.0,34076.0,1300.0
29908,FEBRUARY,2.0,34685.0,0.0
29908,JANUARY,2.0,33976.0,3700.0
19695,JUNE,-1.0,4599.0,3409.0
19695,MAY,-1.0,3409.0,6530.0
19695,APRIL,-1.0,3790.0,2578.0
19695,MARCH,-1.0,2578.0,2100.0
19695,FEBRUARY,-1.0,2100.0,2400.0
19695,JANUARY,-1.0,2400.0,6665.0
9103,JUNE,1.0,22597.0,7324.0
9103,MAY,-2.0,7288.0,5683.0
9103,APRIL,-2.0,5683.0,20.0
9103,MARCH,-2.0,-20.0,0.0
9103,FEBRUARY,-2.0,-20.0,9901.0
9103,JANUARY,-2.0,9881.0,121971.0
3590,JUNE,0.0,49699.0,1857.0
3590,MAY,0.0,49446.0,2295.0
3590,APRIL,0.0,50694.0,1572.0
3590,MARCH,0.0,44858.0,5000.0
3590,FEBRUARY,0.0,19298.0,1000.0
3590,JANUARY,0.0,19514.0,813.0
4656,JUNE,0.0,6265.0,2198.0
4656,MAY,0.0,7300.0,5.0
4656,APRIL,2.0,1934.0,0.0
4656,MARCH,2.0,0.0,0.0
4656,FEBRUARY,-2.0,0.0,0.0
4656,JANUARY,-2.0,0.0,0.0
22501,JUNE,0.0,209495.0,8000.0
22501,MAY,0.0,213691.0,10730.0
22501,APRIL,0.0,214177.0,7100.0
22501,MARCH,0.0,192223.0,4052.0
22501,FEBRUARY,0.0,125412.0,4000.0
22501,JANUARY,0.0,113281.0,3300.0
4004,JUNE,0.0,49930.0,2300.0
4004,MAY,0.0,48261.0,3000.0
4004,APRIL,0.0,49027.0,2503.0
4004,MARCH,0.0,49564.0,1500.0
4004,FEBRUARY,0.0,28609.0,1204.0
4004,JANUARY,0.0,28302.0,2000.0
26859,JUNE,-1.0,390.0,0.0
26859,MAY,-1.0,0.0,780.0
26859,APRIL,-1.0,780.0,0.0
26859,MARCH,-1.0,0.0,0.0
26859,FEBRUARY,-2.0,0.0,0.0
26859,JANUARY,-2.0,0.0,0.0
26480,JUNE,2.0,40189.0,3900.0
26480,MAY,2.0,43434.0,1900.0
26480,APRIL,2.0,44316.0,1900.0
26480,MARCH,2.0,45189.0,1900.0
26480,FEBRUARY,2.0,46214.0,3600.0
26480,JANUARY,2.0,48904.0,0.0
21512,JUNE,0.0,202010.0,3746.0
21512,MAY,0.0,103124.0,3820.0
21512,APRIL,0.0,105226.0,4000.0
21512,MARCH,0.0,107476.0,4000.0
21512,FEBRUARY,0.0,109746.0,4000.0
21512,JANUARY,0.0,111920.0,4500.0
14523,JUNE,0.0,27340.0,10000.0
14523,MAY,0.0,17353.0,0.0
14523,APRIL,0.0,0.0,0.0
14523,MARCH,-2.0,0.0,3161.0
14523,FEBRUARY,-1.0,3161.0,0.0
14523,JANUARY,2.0,2996.0,30000.0
5348,JUNE,0.0,88132.0,3500.0
5348,MAY,0.0,81826.0,3070.0
5348,APRIL,0.0,71488.0,2372.0
5348,MARCH,0.0,69145.0,2413.0
5348,FEBRUARY,0.0,68680.0,2428.0
5348,JANUARY,0.0,70047.0,2507.0
10683,JUNE,-2.0,880.0,788.0
10683,MAY,-2.0,788.0,10774.0
10683,APRIL,-2.0,10742.0,1353.0
10683,MARCH,-2.0,1349.0,10522.0
10683,FEBRUARY,-2.0,10522.0,0.0
10683,JANUARY,-2.0,0.0,3376.0
5186,JUNE,0.0,14026.0,9000.0
5186,MAY,0.0,9154.0,2000.0
5186,APRIL,0.0,2778.0,9000.0
5186,MARCH,0.0,9981.0,23000.0
5186,FEBRUARY,0.0,23989.0,22000.0
5186,JANUARY,0.0,22667.0,1797.0
14166,JUNE,0.0,58075.0,3000.0
14166,MAY,0.0,59504.0,3000.0
14166,APRIL,0.0,61544.0,3000.0
14166,MARCH,0.0,62925.0,3000.0
14166,FEBRUARY,0.0,64280.0,4000.0
14166,JANUARY,0.0,67079.0,4000.0
11704,JUNE,0.0,105851.0,5604.0
11704,MAY,0.0,108187.0,4661.0
11704,APRIL,0.0,108015.0,3560.0
11704,MARCH,0.0,88618.0,4915.0
11704,FEBRUARY,0.0,71865.0,0.0
11704,JANUARY,2.0,65629.0,3000.0
2877,JUNE,-2.0,0.0,0.0
2877,MAY,-2.0,0.0,0.0
2877,APRIL,-2.0,0.0,0.0
2877,MARCH,-2.0,0.0,0.0
2877,FEBRUARY,-2.0,0.0,0.0
2877,JANUARY,-2.0,0.0,0.0
11998,JUNE,0.0,111533.0,5500.0
11998,MAY,0.0,110367.0,5900.0
11998,APRIL,0.0,112974.0,5500.0
11998,MARCH,0.0,108390.0,5000.0
11998,FEBRUARY,0.0,107180.0,5000.0
11998,JANUARY,0.0,107309.0,4300.0
15120,JUNE,1.0,-52.0,0.0
15120,MAY,-2.0,-52.0,0.0
15120,APRIL,-2.0,-52.0,0.0
15120,MARCH,-2.0,-52.0,0.0
15120,FEBRUARY,-2.0,-52.0,0.0
15120,JANUARY,-2.0,-52.0,1000.0
17103,JUNE,-2.0,2626.0,15954.0
17103,MAY,-2.0,15912.0,1677.0
17103,APRIL,-2.0,1677.0,315.0
17103,MARCH,-2.0,315.0,3042.0
17103,FEBRUARY,-2.0,3042.0,374.0
17103,JANUARY,-2.0,374.0,4500.0
14933,JUNE,1.0,0.0,0.0
14933,MAY,-2.0,0.0,0.0
14933,APRIL,-2.0,0.0,0.0
14933,MARCH,-2.0,0.0,0.0
14933,FEBRUARY,-2.0,0.0,0.0
14933,JANUARY,-2.0,0.0,0.0
7942,JUNE,0.0,68835.0,2600.0
7942,MAY,0.0,60549.0,3000.0
7942,APRIL,0.0,63047.0,3000.0
7942,MARCH,0.0,65508.0,2000.0
7942,FEBRUARY,0.0,66954.0,2002.0
7942,JANUARY,0.0,68411.0,3020.0
1056,JUNE,0.0,65421.0,4850.0
1056,MAY,0.0,69087.0,2000.0
1056,APRIL,2.0,63156.0,2000.0
1056,MARCH,0.0,57147.0,2000.0
1056,FEBRUARY,0.0,53383.0,2000.0
1056,JANUARY,0.0,48556.0,1500.0
7307,JUNE,-1.0,840.0,800.0
7307,MAY,-1.0,770.0,396.0
7307,APRIL,-1.0,386.0,4.0
7307,MARCH,-1.0,0.0,475.0
7307,FEBRUARY,-1.0,475.0,1170.0
7307,JANUARY,-1.0,390.0,930.0
19879,JUNE,-1.0,990.0,990.0
19879,MAY,-1.0,990.0,990.0
19879,APRIL,-1.0,990.0,990.0
19879,MARCH,-1.0,990.0,5538.0
19879,FEBRUARY,-1.0,5538.0,1206.0
19879,JANUARY,0.0,5687.0,1204.0
5779,JUNE,0.0,5789.0,43134.0
5779,MAY,0.0,46897.0,0.0
5779,APRIL,2.0,43134.0,1219.0
5779,MARCH,0.0,12909.0,257.0
5779,FEBRUARY,0.0,8797.0,2000.0
5779,JANUARY,0.0,9934.0,2000.0
8461,JUNE,0.0,1726.0,2800.0
8461,MAY,0.0,-9.0,1983.0
8461,APRIL,-1.0,1974.0,17652.0
8461,MARCH,-1.0,17648.0,36183.0
8461,FEBRUARY,0.0,36732.0,1002.0
8461,JANUARY,-1.0,1000.0,0.0
1279,JUNE,0.0,14038.0,12000.0
1279,MAY,0.0,25558.0,1500.0
1279,APRIL,0.0,26526.0,1800.0
1279,MARCH,0.0,28082.0,1860.0
1279,FEBRUARY,0.0,29695.0,1800.0
1279,JANUARY,0.0,31223.0,2000.0
24155,JUNE,0.0,7162.0,1200.0
24155,MAY,0.0,8229.0,1000.0
24155,APRIL,0.0,8290.0,0.0
24155,MARCH,0.0,0.0,390.0
24155,FEBRUARY,-1.0,390.0,780.0
24155,JANUARY,-1.0,780.0,0.0
10745,JUNE,-2.0,7842.0,6380.0
10745,MAY,-2.0,6380.0,16098.0
10745,APRIL,-2.0,16098.0,1350.0
10745,MARCH,-2.0,1350.0,558.0
10745,FEBRUARY,-2.0,558.0,0.0
10745,JANUARY,-2.0,0.0,128934.0
12128,JUNE,0.0,300500.0,11027.0
12128,MAY,0.0,265766.0,10500.0
12128,APRIL,0.0,245458.0,14000.0
12128,MARCH,0.0,249435.0,10000.0
12128,FEBRUARY,0.0,240521.0,10000.0
12128,JANUARY,0.0,246525.0,10000.0
26087,JUNE,-1.0,9083.0,12658.0
26087,MAY,-1.0,12641.0,15384.0
26087,APRIL,-1.0,15377.0,14757.0
26087,MARCH,-1.0,14757.0,44843.0
26087,FEBRUARY,-1.0,44843.0,6622.0
26087,JANUARY,-1.0,6622.0,6309.0
24227,JUNE,0.0,45578.0,3016.0
24227,MAY,0.0,41906.0,5003.0
24227,APRIL,0.0,35703.0,3000.0
24227,MARCH,0.0,22360.0,3000.0
24227,FEBRUARY,0.0,23659.0,5000.0
24227,JANUARY,0.0,27421.0,924.0
6897,JUNE,0.0,50122.0,2027.0
6897,MAY,0.0,44742.0,2020.0
6897,APRIL,0.0,43194.0,1510.0
6897,MARCH,0.0,41381.0,1000.0
6897,FEBRUARY,0.0,33246.0,1000.0
6897,JANUARY,0.0,32948.0,7000.0
12233,JUNE,-2.0,3821.0,1316.0
12233,MAY,-1.0,1316.0,2609.0
12233,APRIL,-1.0,2609.0,1017.0
12233,MARCH,-1.0,1017.0,1012.0
12233,FEBRUARY,-1.0,1012.0,959.0
12233,JANUARY,-1.0,959.0,935.0
4446,JUNE,2.0,27002.0,0.0
4446,MAY,2.0,26274.0,1500.0
4446,APRIL,0.0,27045.0,2000.0
4446,MARCH,0.0,28598.0,2000.0
4446,FEBRUARY,0.0,30131.0,2700.0
4446,JANUARY,0.0,32356.0,1300.0
1407,JUNE,1.0,-3.0,0.0
1407,MAY,-2.0,-3.0,593.0
1407,APRIL,-1.0,590.0,0.0
1407,MARCH,-1.0,-10.0,2172.0
1407,FEBRUARY,-1.0,2162.0,3545.0
1407,JANUARY,-1.0,3528.0,0.0
12852,JUNE,2.0,111786.0,6000.0
12852,MAY,0.0,115921.0,5000.0
12852,APRIL,0.0,117428.0,9000.0
12852,MARCH,0.0,104153.0,0.0
12852,FEBRUARY,2.0,100148.0,5000.0
12852,JANUARY,0.0,98165.0,7130.0
8054,JUNE,0.0,72593.0,4000.0
8054,MAY,0.0,72526.0,36500.0
8054,APRIL,0.0,70138.0,2300.0
8054,MARCH,0.0,51781.0,1500.0
8054,FEBRUARY,0.0,29117.0,2000.0
8054,JANUARY,0.0,29264.0,3000.0
13337,JUNE,0.0,32570.0,3000.0
13337,MAY,0.0,34713.0,6000.0
13337,APRIL,0.0,39803.0,3000.0
13337,MARCH,0.0,41790.0,3500.0
13337,FEBRUARY,0.0,44351.0,3500.0
13337,JANUARY,0.0,46194.0,1600.0
10057,JUNE,2.0,60514.0,3000.0
10057,MAY,2.0,61923.0,2400.0
10057,APRIL,2.0,62740.0,2000.0
10057,MARCH,2.0,63090.0,3000.0
10057,FEBRUARY,2.0,64470.0,2508.0
10057,JANUARY,2.0,65828.0,0.0
6943,JUNE,0.0,217636.0,8000.0
6943,MAY,0.0,221834.0,18000.0
6943,APRIL,0.0,222830.0,7000.0
6943,MARCH,0.0,195121.0,6000.0
6943,FEBRUARY,0.0,169396.0,7000.0
6943,JANUARY,0.0,173875.0,6100.0
177,JUNE,0.0,53145.0,2005.0
177,MAY,0.0,52131.0,2000.0
177,APRIL,0.0,45987.0,1514.0
177,MARCH,0.0,35377.0,1006.0
177,FEBRUARY,0.0,29141.0,1000.0
177,JANUARY,0.0,21955.0,220.0
4182,JUNE,-1.0,19681.0,1313.0
4182,MAY,0.0,19968.0,1481.0
4182,APRIL,0.0,19261.0,1404.0
4182,MARCH,0.0,20184.0,0.0
4182,FEBRUARY,0.0,17016.0,0.0
4182,JANUARY,0.0,15725.0,822.0
6618,JUNE,0.0,50893.0,1800.0
6618,MAY,0.0,28527.0,1500.0
6618,APRIL,0.0,29241.0,1200.0
6618,MARCH,0.0,28513.0,1203.0
6618,FEBRUARY,0.0,29106.0,1166.0
6618,JANUARY,0.0,29638.0,1000.0
7998,JUNE,-2.0,430.0,430.0
7998,MAY,-2.0,430.0,430.0
7998,APRIL,-2.0,430.0,5241.0
7998,MARCH,-2.0,5241.0,439.0
7998,FEBRUARY,-2.0,430.0,59415.0
7998,JANUARY,-2.0,59415.0,1999.0
28886,JUNE,-1.0,2000.0,5934.0
28886,MAY,-1.0,5743.0,1134.0
28886,APRIL,-1.0,1134.0,3067.0
28886,MARCH,-1.0,3067.0,5496.0
28886,FEBRUARY,-1.0,5496.0,1194.0
28886,JANUARY,-1.0,1194.0,6499.0
16831,JUNE,0.0,107968.0,5023.0
16831,MAY,0.0,109234.0,6086.0
16831,APRIL,0.0,37424.0,0.0
16831,MARCH,2.0,36446.0,5200.0
16831,FEBRUARY,2.0,39193.0,0.0
16831,JANUARY,2.0,38297.0,2769.0
26069,JUNE,1.0,268.0,509.0
26069,MAY,-1.0,509.0,0.0
26069,APRIL,-1.0,0.0,121.0
26069,MARCH,-1.0,121.0,0.0
26069,FEBRUARY,-1.0,0.0,0.0
26069,JANUARY,-2.0,0.0,0.0
20041,JUNE,0.0,84195.0,4001.0
20041,MAY,0.0,86795.0,4400.0
20041,APRIL,0.0,88884.0,3566.0
20041,MARCH,0.0,82163.0,7694.0
20041,FEBRUARY,0.0,22601.0,1000.0
20041,JANUARY,0.0,22029.0,1000.0
21016,JUNE,0.0,74955.0,4000.0
21016,MAY,0.0,77730.0,5000.0
21016,APRIL,0.0,78497.0,72529.0
21016,MARCH,-1.0,72529.0,5000.0
21016,FEBRUARY,0.0,76345.0,4000.0
21016,JANUARY,0.0,79072.0,4000.0
1390,JUNE,-1.0,291.0,291.0
1390,MAY,-1.0,291.0,291.0
1390,APRIL,-1.0,291.0,291.0
1390,MARCH,-1.0,291.0,291.0
1390,FEBRUARY,-1.0,291.0,291.0
1390,JANUARY,-1.0,291.0,291.0
28628,JUNE,-1.0,473.0,4528.0
28628,MAY,-1.0,4511.0,5122.0
28628,APRIL,-1.0,5122.0,0.0
28628,MARCH,0.0,1936.0,1771.0
28628,FEBRUARY,-1.0,1771.0,0.0
28628,JANUARY,-1.0,0.0,604.0
965,JUNE,2.0,6743.0,2600.0
965,MAY,2.0,9060.0,0.0
965,APRIL,2.0,8768.0,1000.0
965,MARCH,0.0,9465.0,900.0
965,FEBRUARY,0.0,10212.0,300.0
965,JANUARY,2.0,10198.0,0.0
3910,JUNE,0.0,96304.0,4505.0
3910,MAY,0.0,98007.0,12906.0
3910,APRIL,0.0,82227.0,0.0
3910,MARCH,2.0,65000.0,2210.0
3910,FEBRUARY,0.0,60848.0,2300.0
3910,JANUARY,0.0,58880.0,5200.0
2084,JUNE,-1.0,326.0,326.0
2084,MAY,-1.0,326.0,326.0
2084,APRIL,-1.0,326.0,2400.0
2084,MARCH,-1.0,2400.0,0.0
2084,FEBRUARY,0.0,1075.0,1650.0
2084,JANUARY,-1.0,1650.0,652.0
24942,JUNE,2.0,37356.0,5200.0
24942,MAY,2.0,41624.0,0.0
24942,APRIL,2.0,40655.0,4000.0
24942,MARCH,2.0,43974.0,3500.0
24942,FEBRUARY,2.0,46625.0,0.0
24942,JANUARY,3.0,45590.0,0.0
18228,JUNE,-2.0,1580.0,1526.0
18228,MAY,-2.0,1526.0,806.0
18228,APRIL,-2.0,806.0,2792.0
18228,MARCH,-2.0,2792.0,3010.0
18228,FEBRUARY,-2.0,3010.0,200.0
18228,JANUARY,-2.0,-200.0,0.0
26819,JUNE,-1.0,390.0,390.0
26819,MAY,-1.0,390.0,390.0
26819,APRIL,-1.0,390.0,390.0
26819,MARCH,-1.0,390.0,390.0
26819,FEBRUARY,-1.0,390.0,390.0
26819,JANUARY,-1.0,390.0,390.0
3657,JUNE,2.0,613860.0,37300.0
3657,MAY,0.0,512526.0,11000.0
3657,APRIL,0.0,334227.0,4500.0
3657,MARCH,0.0,145482.0,4000.0
3657,FEBRUARY,0.0,125936.0,4000.0
3657,JANUARY,0.0,91382.0,100000.0
26378,JUNE,2.0,28854.0,2372.0
26378,MAY,4.0,30467.0,0.0
26378,APRIL,4.0,29721.0,0.0
26378,MARCH,3.0,28961.0,1200.0
26378,FEBRUARY,2.0,29397.0,1200.0
26378,JANUARY,2.0,29988.0,1163.0
7080,JUNE,0.0,489305.0,18231.0
7080,MAY,0.0,479927.0,20010.0
7080,APRIL,0.0,471639.0,13013.0
